max_temp,min_temp,yr,mo,da
30,22.77777778,44,9,5
28.33333333,22.22222222,44,9,6
27.22222222,22.77777778,44,9,7
27.77777778,21.66666667,44,9,8
27.77777778,21.66666667,44,9,9
26.66666667,21.66666667,44,9,10
27.77777778,22.22222222,44,9,11
30,22.22222222,44,9,12
28.88888889,22.22222222,44,9,13
28.33333333,22.77777778,44,9,14
26.66666667,21.66666667,44,9,15
27.22222222,22.22222222,44,9,16
29.44444444,21.11111111,44,9,17
31.11111111,22.22222222,44,9,18
29.44444444,23.33333333,44,9,19
29.44444444,22.77777778,44,9,20
30,22.22222222,44,9,21
31.11111111,22.22222222,44,9,22
29.44444444,22.22222222,44,9,23
30,22.22222222,44,9,24
30.55555556,21.66666667,44,9,25
30.55555556,23.33333333,44,9,26
29.44444444,22.22222222,44,9,27
29.44444444,23.33333333,44,9,28
30.55555556,22.22222222,44,9,29
30,22.77777778,44,9,30
28.88888889,22.77777778,44,10,1
28.88888889,22.22222222,44,10,2
30.55555556,23.33333333,44,10,3
31.11111111,22.77777778,44,10,4
31.11111111,22.22222222,44,10,5
31.66666667,21.66666667,44,10,6
30,22.22222222,44,10,7
30.55555556,23.88888889,44,10,8
31.66666667,22.22222222,44,10,9
32.22222222,22.77777778,44,10,10
31.66666667,23.33333333,44,10,11
32.22222222,22.22222222,44,10,12
32.77777778,22.22222222,44,10,13
32.22222222,23.33333333,44,10,14
31.11111111,22.77777778,44,10,15
31.66666667,22.77777778,44,10,16
32.22222222,22.77777778,44,10,17
32.22222222,23.33333333,44,10,18
32.22222222,23.33333333,44,10,19
31.11111111,22.77777778,44,10,20
32.22222222,23.33333333,44,10,21
31.66666667,21.66666667,44,10,22
31.11111111,22.77777778,44,10,23
28.88888889,21.66666667,44,10,24
31.11111111,23.33333333,44,10,25
31.66666667,23.33333333,44,10,26
31.66666667,23.33333333,44,10,27
32.22222222,23.33333333,44,10,28
32.22222222,23.88888889,44,10,29
33.33333333,23.33333333,44,10,30
31.11111111,20.55555556,44,10,31
32.77777778,22.22222222,44,11,1
32.22222222,23.33333333,44,11,2
32.22222222,23.88888889,44,11,3
32.77777778,23.88888889,44,11,4
33.33333333,22.77777778,44,11,5
32.22222222,22.22222222,44,11,6
31.66666667,23.33333333,44,11,7
32.77777778,23.33333333,44,11,8
32.77777778,23.88888889,44,11,9
32.77777778,23.88888889,44,11,10
32.22222222,22.77777778,44,11,11
32.22222222,23.33333333,44,11,12
33.33333333,23.33333333,44,11,13
33.88888889,23.88888889,44,11,14
32.77777778,24.44444444,44,11,15
32.77777778,23.88888889,44,11,16
33.33333333,23.88888889,44,11,17
32.77777778,23.33333333,44,11,18
32.77777778,23.88888889,44,11,19
32.77777778,23.33333333,44,11,20
32.22222222,23.33333333,44,11,21
32.22222222,22.22222222,44,11,22
32.77777778,23.88888889,44,11,23
32.77777778,23.33333333,44,11,24
32.77777778,23.33333333,44,11,25
33.33333333,23.33333333,44,11,26
32.77777778,23.33333333,44,11,27
32.77777778,23.88888889,44,11,28
33.33333333,23.33333333,44,11,29
32.22222222,23.33333333,44,11,30
32.77777778,23.33333333,44,12,1
32.22222222,22.22222222,44,12,2
32.77777778,23.33333333,44,12,3
32.77777778,23.88888889,44,12,4
32.77777778,23.33333333,44,12,5
33.88888889,23.33333333,44,12,6
33.33333333,23.88888889,44,12,7
33.33333333,23.88888889,44,12,8
33.33333333,24.44444444,44,12,9
33.33333333,23.88888889,44,12,10
33.88888889,24.44444444,44,12,11
33.33333333,24.44444444,44,12,12
33.33333333,24.44444444,44,12,13
32.77777778,24.44444444,44,12,14
33.33333333,24.44444444,44,12,15
32.77777778,24.44444444,44,12,16
33.33333333,24.44444444,44,12,17
31.11111111,23.33333333,44,12,18
35,22.77777778,44,12,19
32.22222222,21.66666667,44,12,20
32.77777778,22.77777778,44,12,21
32.77777778,24.44444444,44,12,22
33.33333333,24.44444444,44,12,23
33.88888889,24.44444444,44,12,24
32.77777778,24.44444444,44,12,25
33.33333333,24.44444444,44,12,26
32.77777778,24.44444444,44,12,27
32.77777778,24.44444444,44,12,28
32.77777778,25,44,12,29
31.66666667,24.44444444,44,12,30
32.22222222,23.33333333,44,12,31
32.77777778,23.33333333,45,1,1
33.88888889,23.33333333,45,1,2
33.33333333,24.44444444,45,1,3
33.33333333,24.44444444,45,1,4
32.22222222,22.22222222,45,1,5
32.22222222,23.33333333,45,1,6
33.33333333,25,45,1,7
32.22222222,23.88888889,45,1,8
33.33333333,22.77777778,45,1,9
33.88888889,22.22222222,45,1,10
32.22222222,22.22222222,45,1,11
33.88888889,23.33333333,45,1,12
32.77777778,23.33333333,45,1,13
30,23.33333333,45,1,14
32.77777778,22.77777778,45,1,15
32.77777778,24.44444444,45,1,16
31.11111111,22.77777778,45,1,17
31.66666667,22.22222222,45,1,18
32.77777778,25,45,1,19
32.22222222,25,45,1,20
32.22222222,25.55555556,45,1,21
32.22222222,24.44444444,45,1,22
33.33333333,20,45,1,23
32.22222222,23.33333333,45,1,24
32.77777778,23.88888889,45,1,25
31.66666667,23.33333333,45,1,26
32.22222222,24.44444444,45,1,27
31.66666667,24.44444444,45,1,28
32.77777778,23.88888889,45,1,29
32.22222222,23.33333333,45,1,30
32.77777778,24.44444444,45,1,31
31.66666667,25,45,2,1
32.22222222,25.55555556,45,2,2
33.33333333,24.44444444,45,2,3
33.88888889,24.44444444,45,2,4
32.22222222,24.44444444,45,2,5
32.77777778,23.33333333,45,2,6
34.44444444,22.22222222,45,2,7
32.22222222,22.77777778,45,2,8
33.33333333,21.66666667,45,2,9
32.77777778,22.77777778,45,2,10
33.33333333,24.44444444,45,2,11
33.88888889,25,45,2,12
32.77777778,25,45,2,13
33.88888889,25,45,2,14
33.88888889,25.55555556,45,2,15
33.88888889,25,45,2,16
33.88888889,25.55555556,45,2,17
33.33333333,25,45,2,18
33.33333333,25.55555556,45,2,19
32.22222222,26.11111111,45,2,20
33.88888889,25,45,2,21
33.33333333,25.55555556,45,2,22
32.22222222,24.44444444,45,2,23
33.88888889,23.33333333,45,2,24
33.33333333,25,45,2,25
33.33333333,25.55555556,45,2,26
32.22222222,26.11111111,45,2,27
32.22222222,24.44444444,45,2,28
32.22222222,23.88888889,45,3,1
32.77777778,23.88888889,45,3,2
33.33333333,22.22222222,45,3,3
33.33333333,24.44444444,45,3,4
29.44444444,22.77777778,45,3,5
32.77777778,23.33333333,45,3,6
33.33333333,23.88888889,45,3,7
32.77777778,23.88888889,45,3,8
32.77777778,20,45,3,9
31.66666667,21.66666667,45,3,10
32.22222222,23.33333333,45,3,11
32.77777778,24.44444444,45,3,12
33.33333333,25.55555556,45,3,13
33.33333333,25,45,3,14
33.33333333,25.55555556,45,3,15
31.11111111,20.55555556,45,3,16
31.66666667,22.77777778,45,3,17
32.77777778,25,45,3,18
33.33333333,25.55555556,45,3,19
32.22222222,21.11111111,45,3,20
32.22222222,25,45,3,21
33.33333333,26.11111111,45,3,22
33.88888889,22.22222222,45,3,23
33.33333333,22.77777778,45,3,24
34.44444444,24.44444444,45,3,25
34.44444444,25,45,3,26
33.33333333,25.55555556,45,3,27
33.33333333,24.44444444,45,3,28
33.33333333,21.66666667,45,3,29
34.44444444,22.77777778,45,3,30
33.33333333,26.11111111,45,3,31
32.22222222,23.33333333,45,4,1
35,23.88888889,45,4,2
33.33333333,23.88888889,45,4,3
33.88888889,23.33333333,45,4,4
34.44444444,25,45,4,5
34.44444444,25.55555556,45,4,6
33.88888889,25.55555556,45,4,7
33.33333333,27.77777778,45,4,8
33.33333333,26.66666667,45,4,9
34.44444444,23.88888889,45,4,10
33.88888889,24.44444444,45,4,11
33.33333333,25,45,4,12
34.44444444,25,45,4,13
32.77777778,23.88888889,45,4,14
33.88888889,24.44444444,45,4,15
33.88888889,25.55555556,45,4,16
30,22.77777778,45,4,17
32.77777778,22.22222222,45,4,18
33.88888889,23.88888889,45,4,19
34.44444444,24.44444444,45,4,20
33.88888889,23.88888889,45,4,21
33.33333333,23.88888889,45,4,22
31.11111111,22.77777778,45,4,23
32.77777778,22.77777778,45,4,24
32.22222222,23.88888889,45,4,25
33.33333333,25.55555556,45,4,26
32.22222222,21.66666667,45,4,27
28.33333333,21.66666667,45,4,28
33.33333333,21.66666667,45,4,29
31.66666667,23.33333333,45,4,30
33.33333333,24.44444444,45,5,1
32.77777778,24.44444444,45,5,2
32.22222222,24.44444444,45,5,3
35,24.44444444,45,5,4
34.44444444,24.44444444,45,5,5
32.77777778,24.44444444,45,5,6
32.77777778,23.88888889,45,5,7
31.66666667,23.88888889,45,5,8
32.22222222,23.33333333,45,5,9
31.11111111,23.88888889,45,5,10
31.66666667,23.88888889,45,5,11
32.77777778,23.33333333,45,5,12
32.77777778,23.88888889,45,5,13
33.33333333,23.88888889,45,5,14
33.88888889,23.33333333,45,5,15
33.88888889,23.33333333,45,5,16
33.88888889,23.88888889,45,5,17
32.77777778,23.33333333,45,5,18
33.88888889,23.88888889,45,5,19
33.33333333,23.88888889,45,5,20
33.33333333,21.66666667,45,5,21
30.55555556,22.22222222,45,5,22
31.66666667,22.77777778,45,5,23
31.11111111,23.33333333,45,5,24
31.11111111,22.22222222,45,5,25
32.22222222,22.22222222,45,5,26
31.11111111,23.88888889,45,5,27
32.22222222,22.77777778,45,5,28
32.22222222,22.22222222,45,5,29
32.22222222,22.77777778,45,5,30
30.55555556,22.77777778,45,5,31
32.77777778,22.22222222,45,6,1
32.22222222,22.77777778,45,6,2
32.22222222,22.77777778,45,6,3
32.22222222,21.66666667,45,6,4
31.11111111,23.88888889,45,6,5
31.11111111,23.88888889,45,6,6
31.66666667,22.77777778,45,6,7
31.11111111,23.33333333,45,6,8
31.11111111,24.44444444,45,6,9
32.22222222,22.77777778,45,6,10
30.55555556,23.88888889,45,6,11
31.66666667,23.33333333,45,6,12
28.88888889,23.88888889,45,6,13
30,24.44444444,45,6,14
31.11111111,23.33333333,45,6,15
29.44444444,23.33333333,45,6,16
29.44444444,22.22222222,45,6,17
31.11111111,22.77777778,45,6,18
30,23.88888889,45,6,19
27.22222222,23.33333333,45,6,20
29.44444444,23.33333333,45,6,21
27.77777778,21.11111111,45,6,22
27.77777778,21.11111111,45,6,23
29.44444444,21.11111111,45,6,24
29.44444444,21.11111111,45,6,25
28.88888889,21.11111111,45,6,26
28.88888889,23.33333333,45,6,27
28.88888889,22.22222222,45,6,28
30,23.88888889,45,6,29
29.44444444,23.33333333,45,6,30
28.33333333,22.22222222,45,7,1
28.33333333,22.77777778,45,7,2
30,20.55555556,45,7,3
32.77777778,21.66666667,45,7,4
28.88888889,20.55555556,45,7,5
27.22222222,23.33333333,45,7,6
28.33333333,22.77777778,45,7,7
25.55555556,22.77777778,45,7,8
28.33333333,21.66666667,45,7,9
28.33333333,22.22222222,45,7,10
27.22222222,22.22222222,45,7,11
28.88888889,22.22222222,45,7,12
28.33333333,21.66666667,45,7,13
27.77777778,22.22222222,45,7,14
26.11111111,22.22222222,45,7,15
27.77777778,20.55555556,45,7,16
28.33333333,21.66666667,45,7,17
27.77777778,22.22222222,45,7,18
28.33333333,22.22222222,45,7,19
27.22222222,21.11111111,45,7,20
28.33333333,21.11111111,45,7,21
28.88888889,22.22222222,45,7,22
26.66666667,22.22222222,45,7,23
27.22222222,22.77777778,45,7,24
29.44444444,22.22222222,45,7,25
26.11111111,21.11111111,45,7,26
27.22222222,21.66666667,45,7,27
25,21.66666667,45,7,28
25.55555556,22.22222222,45,7,29
26.11111111,21.66666667,45,7,30
26.66666667,22.22222222,45,7,31
27.77777778,21.11111111,45,8,1
27.77777778,22.22222222,45,8,2
28.33333333,21.11111111,45,8,3
27.22222222,22.22222222,45,8,4
26.11111111,22.22222222,45,8,5
26.66666667,21.66666667,45,8,6
26.66666667,22.22222222,45,8,7
26.11111111,20.55555556,45,8,8
25.55555556,22.22222222,45,8,9
28.33333333,21.66666667,45,8,10
27.77777778,22.22222222,45,8,11
27.22222222,21.11111111,45,8,12
26.11111111,20.55555556,45,8,13
27.77777778,22.77777778,45,8,14
28.33333333,22.22222222,45,8,15
27.22222222,22.22222222,45,8,16
27.77777778,22.22222222,45,8,17
30,20.55555556,45,8,18
28.88888889,21.11111111,45,8,19
27.77777778,21.11111111,45,8,20
28.88888889,22.22222222,45,8,21
28.33333333,22.77777778,45,8,22
28.33333333,22.77777778,45,8,23
27.77777778,22.22222222,45,8,24
28.33333333,22.77777778,45,8,25
30,21.66666667,45,8,26
28.33333333,22.77777778,45,8,27
27.22222222,22.22222222,45,8,28
26.11111111,22.22222222,45,8,29
27.77777778,22.77777778,45,8,30
28.33333333,22.22222222,45,8,31
27.77777778,24.44444444,43,6,11
26.66666667,23.33333333,43,6,12
27.77777778,23.88888889,43,6,13
26.11111111,22.22222222,43,6,14
27.22222222,22.22222222,43,6,15
27.22222222,25.55555556,43,6,16
26.66666667,25,43,6,17
27.77777778,23.33333333,43,6,18
27.77777778,23.88888889,43,6,19
27.77777778,26.11111111,43,6,20
27.22222222,22.22222222,43,6,21
27.77777778,24.44444444,43,6,22
27.77777778,25,43,6,23
27.77777778,22.22222222,43,6,24
27.22222222,25,43,6,25
26.66666667,23.88888889,43,6,26
26.11111111,24.44444444,43,6,27
26.66666667,23.33333333,43,6,28
26.11111111,23.88888889,43,6,29
25,23.33333333,43,6,30
26.11111111,19.44444444,43,7,1
25.55555556,23.88888889,43,7,2
24.44444444,22.22222222,43,7,3
25,23.33333333,43,7,4
25.55555556,23.33333333,43,7,5
25.55555556,23.33333333,43,7,6
25,23.33333333,43,7,7
24.44444444,22.22222222,43,7,8
26.11111111,23.33333333,43,7,9
25.55555556,23.33333333,43,7,10
26.11111111,23.33333333,43,7,11
25.55555556,23.88888889,43,7,12
26.11111111,19.44444444,43,7,13
24.44444444,22.77777778,43,7,14
26.11111111,22.22222222,43,7,15
26.11111111,23.88888889,43,7,16
26.66666667,23.33333333,43,7,17
26.11111111,24.44444444,43,7,18
26.66666667,23.33333333,43,7,19
26.11111111,22.22222222,43,7,20
26.66666667,23.88888889,43,7,21
25,22.77777778,43,7,22
26.11111111,24.44444444,43,7,23
26.66666667,23.88888889,43,7,24
27.22222222,23.88888889,43,7,25
26.11111111,23.88888889,43,7,26
25.55555556,23.88888889,43,7,27
24.44444444,22.77777778,43,7,28
24.44444444,23.33333333,43,7,29
25.55555556,22.22222222,43,7,30
25,23.33333333,43,7,31
24.44444444,21.66666667,43,8,1
25,22.77777778,43,8,2
26.66666667,20,43,8,3
26.11111111,19.44444444,43,8,4
26.11111111,23.33333333,43,8,5
26.11111111,22.77777778,43,8,6
27.22222222,22.22222222,43,8,7
25.55555556,23.33333333,43,8,8
25,22.22222222,43,8,9
26.66666667,22.22222222,43,8,10
27.22222222,22.22222222,43,8,11
25,21.66666667,43,8,12
25.55555556,22.77777778,43,8,13
26.11111111,22.77777778,43,8,14
26.11111111,22.22222222,43,8,15
24.44444444,22.77777778,43,8,16
26.11111111,22.77777778,43,8,17
26.66666667,22.77777778,43,8,18
27.22222222,23.33333333,43,8,19
26.11111111,23.33333333,43,8,20
27.22222222,21.11111111,43,8,21
27.22222222,24.44444444,43,8,22
25.55555556,24.44444444,43,8,23
26.11111111,23.88888889,43,8,24
26.66666667,23.33333333,43,8,25
25,22.22222222,43,8,26
26.11111111,21.11111111,43,8,27
24.44444444,22.77777778,43,8,28
25,21.66666667,43,8,29
24.44444444,22.77777778,43,8,30
26.11111111,22.77777778,43,8,31
25,21.66666667,43,9,1
23.88888889,21.66666667,43,9,2
24.44444444,22.22222222,43,9,3
25,22.22222222,43,9,4
26.66666667,22.22222222,43,9,5
26.66666667,22.77777778,43,9,6
27.77777778,23.88888889,43,9,7
26.66666667,23.88888889,43,9,8
27.22222222,22.22222222,43,9,9
26.66666667,23.33333333,43,9,10
27.22222222,22.22222222,43,9,11
25,22.22222222,43,9,12
26.11111111,22.77777778,43,9,13
27.22222222,22.22222222,43,9,14
26.66666667,22.77777778,43,9,15
25,22.77777778,43,9,16
25.55555556,22.77777778,43,9,17
26.11111111,22.77777778,43,9,18
26.66666667,22.77777778,43,9,19
27.22222222,22.77777778,43,9,20
26.11111111,22.77777778,43,9,21
26.66666667,23.88888889,43,9,22
27.77777778,22.77777778,43,9,23
25.55555556,21.66666667,43,9,24
26.11111111,22.77777778,43,9,25
26.66666667,23.88888889,43,9,26
26.66666667,24.44444444,43,9,27
27.77777778,23.88888889,43,9,28
27.77777778,24.44444444,43,9,29
28.88888889,24.44444444,43,9,30
28.33333333,24.44444444,43,10,1
28.33333333,25,43,10,2
27.22222222,23.88888889,43,10,3
27.77777778,23.33333333,43,10,4
28.33333333,23.33333333,43,10,5
27.77777778,22.77777778,43,10,6
27.77777778,23.88888889,43,10,7
27.77777778,23.88888889,43,10,8
27.77777778,24.44444444,43,10,9
28.33333333,23.88888889,43,10,10
27.77777778,23.33333333,43,10,11
27.22222222,22.22222222,43,10,12
28.33333333,23.88888889,43,10,13
27.22222222,23.33333333,43,10,14
26.66666667,22.77777778,43,10,15
27.77777778,23.33333333,43,10,16
28.33333333,23.88888889,43,10,17
28.33333333,24.44444444,43,10,18
27.77777778,24.44444444,43,10,19
27.22222222,21.66666667,43,10,20
28.33333333,22.22222222,43,10,21
27.77777778,24.44444444,43,10,22
27.77777778,23.33333333,43,10,23
28.33333333,25,43,10,24
28.33333333,24.44444444,43,10,25
26.11111111,22.22222222,43,10,26
28.88888889,22.22222222,43,10,27
28.33333333,24.44444444,43,10,28
28.88888889,25,43,10,29
26.66666667,22.77777778,43,10,30
28.88888889,23.88888889,43,10,31
28.88888889,22.77777778,43,11,1
28.88888889,23.33333333,43,11,2
28.88888889,22.77777778,43,11,3
29.44444444,22.22222222,43,11,4
27.77777778,21.11111111,43,11,5
27.77777778,22.77777778,43,11,6
27.22222222,22.22222222,43,11,7
27.77777778,23.33333333,43,11,8
27.22222222,23.33333333,43,11,9
26.66666667,22.22222222,43,11,10
28.33333333,25,43,11,11
27.77777778,21.66666667,43,11,12
26.11111111,22.77777778,43,11,13
27.22222222,22.77777778,43,11,14
27.77777778,22.77777778,43,11,15
28.88888889,22.22222222,43,11,16
28.88888889,22.77777778,43,11,17
29.44444444,22.77777778,43,11,18
28.33333333,23.33333333,43,11,19
28.33333333,23.33333333,43,11,20
28.88888889,22.77777778,43,11,21
30,23.88888889,43,11,22
28.88888889,21.11111111,43,11,23
28.33333333,21.66666667,43,11,24
27.77777778,22.77777778,43,11,25
27.77777778,22.22222222,43,11,26
29.44444444,22.22222222,43,11,27
28.88888889,25.55555556,43,11,28
27.77777778,24.44444444,43,11,29
28.33333333,24.44444444,43,11,30
28.33333333,25.55555556,43,12,1
29.44444444,23.33333333,43,12,2
28.88888889,23.33333333,43,12,3
29.44444444,23.33333333,43,12,4
28.88888889,23.88888889,43,12,5
28.88888889,23.88888889,43,12,6
30,23.33333333,43,12,7
30.55555556,23.88888889,43,12,8
29.44444444,23.33333333,43,12,9
28.88888889,26.11111111,43,12,10
29.44444444,21.66666667,43,12,11
30,22.22222222,43,12,12
29.44444444,22.22222222,43,12,13
25.55555556,21.66666667,43,12,14
29.44444444,21.66666667,43,12,15
28.88888889,22.22222222,43,12,16
29.44444444,22.77777778,43,12,17
27.77777778,22.22222222,43,12,18
29.44444444,21.66666667,43,12,19
30.55555556,22.77777778,43,12,20
29.44444444,22.77777778,43,12,21
30.55555556,23.33333333,43,12,22
31.11111111,23.88888889,43,12,23
31.11111111,22.22222222,43,12,24
29.44444444,22.77777778,43,12,25
30,23.33333333,43,12,26
28.33333333,22.77777778,43,12,27
30,22.22222222,43,12,28
29.44444444,24.44444444,43,12,29
30,21.66666667,43,12,30
30,23.33333333,43,12,31
30.55555556,23.33333333,44,1,1
26.66666667,20.55555556,44,1,2
30,20.55555556,44,1,3
29.44444444,22.22222222,44,1,4
30,24.44444444,44,1,5
30,22.77777778,44,1,6
30,22.22222222,44,1,7
28.33333333,23.33333333,44,1,8
30.55555556,22.22222222,44,1,9
30,22.77777778,44,1,10
30.55555556,22.77777778,44,1,11
30.55555556,23.33333333,44,1,12
27.77777778,22.22222222,44,1,13
28.88888889,22.22222222,44,1,14
28.88888889,23.88888889,44,1,15
25.55555556,23.33333333,44,1,16
29.44444444,23.33333333,44,1,17
30.55555556,23.33333333,44,1,18
28.33333333,25.55555556,44,1,19
29.44444444,23.33333333,44,1,20
30,24.44444444,44,1,21
30,23.88888889,44,1,22
30,23.88888889,44,1,23
30,23.88888889,44,1,24
31.11111111,22.77777778,44,1,25
30,23.33333333,44,1,26
31.66666667,22.22222222,44,1,27
30.55555556,22.77777778,44,1,28
30.55555556,22.77777778,44,1,29
30.55555556,23.33333333,44,1,30
29.44444444,24.44444444,44,1,31
28.88888889,23.33333333,44,2,1
30,22.77777778,44,2,2
30,23.33333333,44,2,3
28.88888889,22.77777778,44,2,4
29.44444444,22.77777778,44,2,5
30,23.33333333,44,2,6
30.55555556,23.88888889,44,2,7
30,23.88888889,44,2,8
31.11111111,25.55555556,44,2,9
29.44444444,25.55555556,44,2,10
30,25.55555556,44,2,11
32.22222222,25,44,2,12
30,25,44,2,13
30,25.55555556,44,2,14
31.66666667,25,44,2,15
27.77777778,21.11111111,44,2,16
28.33333333,21.11111111,44,2,17
27.22222222,21.11111111,44,2,18
31.11111111,21.66666667,44,2,19
30.55555556,21.66666667,44,2,20
30.55555556,23.88888889,44,2,21
25.55555556,22.77777778,44,2,22
28.88888889,22.22222222,44,2,23
30.55555556,23.33333333,44,2,24
30.55555556,22.77777778,44,2,25
30,23.33333333,44,2,26
30,23.33333333,44,2,27
30.55555556,23.33333333,44,2,28
30.55555556,23.33333333,44,2,29
30.55555556,26.11111111,44,3,1
31.66666667,23.88888889,44,3,2
29.44444444,22.22222222,44,3,3
28.88888889,23.88888889,44,3,4
30,24.44444444,44,3,5
30.55555556,22.77777778,44,3,6
30,24.44444444,44,3,7
28.88888889,23.33333333,44,3,8
30.55555556,22.22222222,44,3,9
29.44444444,24.44444444,44,3,10
30.55555556,23.88888889,44,3,11
30.55555556,25.55555556,44,3,12
31.66666667,24.44444444,44,3,13
30.55555556,23.88888889,44,3,14
31.66666667,23.88888889,44,3,15
28.88888889,22.22222222,44,3,16
30,22.77777778,44,3,17
30.55555556,23.33333333,44,3,18
30,24.44444444,44,3,19
31.11111111,24.44444444,44,3,20
30.55555556,26.11111111,44,3,21
31.66666667,20.55555556,44,3,22
30,22.22222222,44,3,23
30,25,44,3,24
30.55555556,24.44444444,44,3,25
30,23.88888889,44,3,26
26.66666667,21.66666667,44,3,27
28.88888889,22.22222222,44,3,28
31.11111111,23.33333333,44,3,29
31.11111111,22.77777778,44,3,30
31.66666667,25,44,3,31
30.55555556,24.44444444,44,4,1
29.44444444,22.77777778,44,4,2
30,23.33333333,44,4,3
30.55555556,25.55555556,44,4,4
31.11111111,25.55555556,44,4,5
30.55555556,23.88888889,44,4,6
30.55555556,23.88888889,44,4,7
31.11111111,24.44444444,44,4,8
31.11111111,24.44444444,44,4,9
30.55555556,23.88888889,44,4,10
